measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,152,Saudi Arabia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,576.922955224,631.211543258,530.1503980230001
1,Deaths,526,Arkansas,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,637.022963261,672.284209903,606.0797355369999
1,Deaths,526,Arkansas,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,387.253130353,410.23580090099995,366.408495502
1,Deaths,194,Lesotho,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,736.5659972039999,861.195309529,589.183833661
1,Deaths,194,Lesotho,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,535.576671275,662.495990172,382.134595234
1,Deaths,195,Namibia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,1278.65689606,1415.5396256299998,1143.85887411
1,Deaths,195,Namibia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,995.507809996,1129.05263859,834.315124651
1,Deaths,44536,Commonwealth Middle Income,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,1026.8388422100002,1083.8753503100002,982.373365135
1,Deaths,44536,Commonwealth Middle Income,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,872.41777969300006,939.422539447,823.9343908789999
1,Deaths,35466,Kumamoto,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,308.407371593,324.70371026,291.927548484
1,Deaths,35466,Kumamoto,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,151.57672935,163.274574874,140.52141063599998
1,Deaths,44535,Commonwealth High Income,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,539.179581981,554.242523944,523.884620818
1,Deaths,44535,Commonwealth High Income,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,310.84848145800004,322.44560982499996,300.062176905
1,Deaths,44563,African Region,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,435.94437425300003,470.546952885,402.27815954899995
1,Deaths,44563,African Region,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,476.45693203600007,512.182799453,434.94070148400004
1,Deaths,35462,KÅchi,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,339.176565421,361.140469633,319.147777185
1,Deaths,35462,KÅchi,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,164.050125233,176.767473445,151.657574798
1,Deaths,44559,Africa,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,481.841131694,512.924590676,450.981989162
1,Deaths,44559,Africa,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,489.65488569,523.579270263,456.48309561900004
1,Deaths,35454,Tottori,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,428.25082724199996,457.00416007399997,396.935554319
1,Deaths,35454,Tottori,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,187.85263517200002,206.779240998,170.168973913
1,Deaths,44566,European Region,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,782.50425287,809.2467098220001,756.758871576
1,Deaths,44566,European Region,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,435.64650814099997,452.415252556,418.371020434
1,Deaths,35453,Wakayama,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,365.121477195,386.58856303799996,343.650242063
1,Deaths,35453,Wakayama,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,188.42027575400002,203.449565784,173.633626304
1,Deaths,182,Malawi,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,462.728366619,579.0163107259999,339.23130066199997
1,Deaths,182,Malawi,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,559.267045818,746.807438006,365.65585187
1,Deaths,44567,Eastern Mediterranean Region,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,847.119078032,880.969200308,812.683801519
1,Deaths,44567,Eastern Mediterranean Region,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,736.756015113,775.518417135,699.559890024
1,Deaths,35470,Okinawa,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,313.004337872,329.252934137,298.250882001
1,Deaths,35470,Okinawa,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,140.557114605,153.53929650700002,128.800123244
1,Deaths,524,Alaska,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,463.393878472,497.71578097699995,431.67419803700005
1,Deaths,524,Alaska,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,316.360591349,342.984903591,290.692999357
1,Deaths,35463,Fukuoka,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,410.61301909800005,431.24867933900003,390.052483713
1,Deaths,35463,Fukuoka,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,186.34580381700002,200.776768184,172.751314597
1,Deaths,186,Seychelles,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,676.616442125,724.630530772,630.4648784450001
1,Deaths,186,Seychelles,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,435.44178757,461.925488478,406.66099619100004
1,Deaths,175,Burundi,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,575.073611417,676.326124222,481.30536045200006
1,Deaths,175,Burundi,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,714.099015054,844.62871662,604.697247986
1,Deaths,385,Puerto Rico,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,446.728273477,476.49653358,415.16018240999995
1,Deaths,385,Puerto Rico,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,266.386934561,288.049436157,245.894285472
1,Deaths,173,Gabon,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,489.478002332,608.380400771,397.058066354
1,Deaths,173,Gabon,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,638.705491177,718.775706664,552.3020698480001
1,Deaths,4648,Colima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,498.192695989,550.5665014340001,453.863209997
1,Deaths,4648,Colima,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,331.80715929400003,366.231524988,302.157515355
1,Deaths,4652,Durango,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,527.975896715,575.740571459,484.002226727
1,Deaths,4652,Durango,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,326.983267932,360.181367671,298.818919579
1,Deaths,35459,Tokushima,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,414.702589805,441.14963932,389.148655453
1,Deaths,35459,Tokushima,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,191.663255631,210.83191295700001,174.919112753
1,Deaths,4626,South West England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,454.80859983199997,476.035674703,434.728478284
1,Deaths,4626,South West England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,271.319800041,288.112434136,256.077086073
1,Deaths,184,Mozambique,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1237.10121379,1375.98388181,1111.1660336300001
1,Deaths,184,Mozambique,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1048.54826245,1215.3240695,903.003953943
1,Deaths,177,Djibouti,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,874.468429173,986.021409716,777.07752485
1,Deaths,177,Djibouti,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,719.499898798,839.999744114,629.6784027770001
1,Deaths,39,Tajikistan,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,826.358056542,918.750535245,731.4956614690001
1,Deaths,39,Tajikistan,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,680.8803519639999,761.1643664430001,602.942609716
1,Deaths,4657,MÃ©xico,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,510.26077482399995,556.198193825,467.382825277
1,Deaths,4657,MÃ©xico,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,375.105975469,407.83602944899997,343.534589456
1,Deaths,241,Latin America & Caribbean - WB,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,493.998675529,508.47334828600003,479.183589335
1,Deaths,241,Latin America & Caribbean - WB,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,342.390049079,354.569986974,330.748583339
1,Deaths,533,Georgia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,582.071245096,617.097204733,550.161554212
1,Deaths,533,Georgia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,363.26932722199996,387.114661776,339.94161640299995
1,Deaths,142,Iran,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,565.952212906,660.5316884289999,496.85639987499997
1,Deaths,142,Iran,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,450.58381066600003,525.063241749,391.833147908
1,Deaths,151,Qatar,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,511.54498585899995,640.495786465,412.42656508
1,Deaths,151,Qatar,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,487.45519418000003,567.919898946,405.54537431500006
1,Deaths,147,Libya,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,468.713984572,516.659322539,419.972927646
1,Deaths,147,Libya,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,415.697962267,485.926966345,364.602738222
1,Deaths,4661,Nuevo LeÃ³n,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,550.4910446350001,597.235679891,504.821969554
1,Deaths,4661,Nuevo LeÃ³n,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,364.713456447,400.53095403000003,330.046061543
1,Deaths,127,El Salvador,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,449.45215738,485.370428271,417.59315832500005
1,Deaths,127,El Salvador,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,325.072670355,348.109416694,302.945740554
1,Deaths,104,Caribbean,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,464.172572819,484.097373096,444.70381730599996
1,Deaths,104,Caribbean,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,389.06546862299996,411.54890667100005,368.832204575
1,Deaths,133,Venezuela,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,492.95886337700006,531.849655071,451.78526482599995
1,Deaths,133,Venezuela,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,345.12248293100004,377.196666784,316.801102656
1,Deaths,109,Cuba,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,438.471383066,465.559936216,411.908104488
1,Deaths,109,Cuba,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,311.997541386,333.060810782,292.772796779
1,Deaths,562,Rhode Island,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,533.5964240769999,566.876020085,501.32085155799996
1,Deaths,562,Rhode Island,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,303.52585602299996,325.03246930299997,282.712489673
1,Deaths,351,Guam,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,634.305386988,710.609007783,574.395081237
1,Deaths,351,Guam,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,444.26664835199995,487.66308307700007,394.036633044
1,Deaths,478,World Bank Regions,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,657.2929813549999,676.72638071,634.514154828
1,Deaths,478,World Bank Regions,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,447.43404935899997,465.131288507,429.97403660099997
1,Deaths,62,Russian Federation,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,1283.56029568,1417.17081618,1152.30315547
1,Deaths,62,Russian Federation,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,659.58646787,723.580221215,596.373249598
1,Deaths,524,Alaska,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,515.003390492,547.583500306,482.422875371
1,Deaths,524,Alaska,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,339.616596652,368.327275858,312.908611829
1,Deaths,203,Cape Verde,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,541.982556321,667.269457761,440.80724540200004
1,Deaths,203,Cape Verde,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,339.275754603,413.335542771,268.01240132
1,Deaths,479,WHO region,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,884.241771002,907.363321918,861.9867170629999
1,Deaths,479,WHO region,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,611.766698785,630.9439745249999,593.721413057
1,Deaths,74,Andorra,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,390.162669648,473.388346512,321.45691245
1,Deaths,74,Andorra,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,175.221830892,236.224968877,129.338053828
1,Deaths,169,Central African Republic,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,662.2181984680001,795.0625185740001,518.657016905
1,Deaths,169,Central African Republic,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,629.61518418,789.642364507,472.356158278
1,Deaths,196,South Africa,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,703.1791513009999,738.038064957,663.699059335
1,Deaths,196,South Africa,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,503.87959554599996,533.270984646,466.923031294
1,Deaths,563,South Carolina,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,712.6213337529999,753.601812353,673.393704528
1,Deaths,563,South Carolina,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,390.93117222499995,415.512895567,366.981558946
1,Deaths,194,Lesotho,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,870.0029970060001,1013.2565977500001,712.979939586
1,Deaths,194,Lesotho,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,675.96269476,874.428200256,421.259920772
1,Deaths,422,"Virgin Islands, U.S.",1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,598.423644501,649.642800666,556.031479965
1,Deaths,422,"Virgin Islands, U.S.",2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,389.17869304,422.43056895899997,356.32596388400003
1,Deaths,63,Ukraine,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1329.40015982,1407.69136837,1248.5977369700001
1,Deaths,63,Ukraine,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,695.327880002,743.610876544,654.42267136
1,Deaths,59,Latvia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,930.847521571,990.2139998780001,875.801832393
1,Deaths,59,Latvia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,481.316065535,511.541492703,450.76165097300003
1,Deaths,76,Belgium,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,615.1317542539999,644.615797523,586.939263625
1,Deaths,76,Belgium,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,287.566497584,306.29522820799997,270.033967362
1,Deaths,170,Congo,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1274.11103209,1440.27027558,1120.91013298
1,Deaths,170,Congo,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1399.4595621199999,1537.90686308,1247.68624815
1,Deaths,433,Northern Ireland,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,565.523310027,622.916827315,513.624235231
1,Deaths,433,Northern Ireland,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,331.931479313,368.676972215,297.714079818
1,Deaths,205,Cote d'Ivoire,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1279.41337445,1396.33795721,1171.6708892200002
1,Deaths,205,Cote d'Ivoire,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1095.18899324,1220.9052357,967.9705021949999
1,Deaths,51,Poland,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,840.919464659,881.24518569,800.5821756260001
1,Deaths,51,Poland,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,443.775598355,465.856200929,423.01263482300004
1,Deaths,28,Solomon Islands,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,992.366591098,1137.37281969,860.071203332
1,Deaths,28,Solomon Islands,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,985.823134687,1164.94985141,835.5552481970001
1,Deaths,198,Zimbabwe,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,2213.74876477,2553.59637774,1866.4287912700001
1,Deaths,198,Zimbabwe,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1864.78623896,2257.80951764,1493.81722479
1,Deaths,33,Armenia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,779.176029943,836.257447046,722.263530564
1,Deaths,33,Armenia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,503.143250254,538.85292166,469.89229889899997
1,Deaths,65,High-income Asia Pacific,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,330.60203550200004,346.625087656,313.795426173
1,Deaths,65,High-income Asia Pacific,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,160.427927149,171.621984546,149.50931606400002
1,Deaths,31,"Central Europe, Eastern Europe, and Central Asia",1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,1135.29775595,1192.07520744,1078.48463823
1,Deaths,31,"Central Europe, Eastern Europe, and Central Asia",2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,642.54012485,674.0799131880001,610.803665999
1,Deaths,34,Azerbaijan,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1119.22930313,1213.1356410899998,1033.42882695
1,Deaths,34,Azerbaijan,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,766.388540774,829.700944995,706.4766294049999
1,Deaths,68,South Korea,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,516.0426962839999,577.186272507,456.078652607
1,Deaths,68,South Korea,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,294.676333854,332.436733775,258.284481012
1,Deaths,351,Guam,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,638.826891393,712.796725155,591.0401961360001
1,Deaths,351,Guam,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,424.49333808299997,467.491592241,378.009316905
1,Deaths,96,Southern Latin America,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,531.15872209,554.265876063,508.33451080199995
1,Deaths,96,Southern Latin America,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,299.39126441499997,313.767744232,283.712524017
1,Deaths,50,Montenegro,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,772.711484738,831.6832541279999,721.139543754
1,Deaths,50,Montenegro,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,485.384045265,526.28083313,445.83502554399996
1,Deaths,35,Georgia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,922.128636483,1008.91077128,833.466254863
1,Deaths,35,Georgia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,540.404035348,592.2913912180001,489.43361354900003
1,Deaths,37,Kyrgyzstan,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,981.3708935239999,1035.357443,933.638297647
1,Deaths,37,Kyrgyzstan,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,627.907681827,666.142248174,589.894383857
1,Deaths,4749,England,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,513.673518006,531.350127368,497.48738421900003
1,Deaths,4749,England,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,307.867881621,322.001490995,293.833951877
1,Deaths,70,Australasia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,436.155012196,452.211921113,419.014686161
1,Deaths,70,Australasia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,252.305375892,264.524968407,240.32899831900002
1,Deaths,44587,African Union,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,484.322180791,516.310445268,453.01533172800004
1,Deaths,44587,African Union,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,494.824593709,528.7778672540001,459.777420331
1,Deaths,99,Uruguay,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,568.894131382,594.543809577,544.041904238
1,Deaths,99,Uruguay,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,285.030544306,300.31161195699997,269.619321683
1,Deaths,44638,North America,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,577.074708609,590.671083452,562.79834285
1,Deaths,44638,North America,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1990,331.74425252599997,343.251827779,319.98411004999997
1,Deaths,39,Tajikistan,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,1007.3567045899999,1113.52306245,906.90954969
1,Deaths,39,Tajikistan,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,825.377507562,916.134702772,735.950624641
1,Deaths,59,Latvia,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,1170.64968102,1241.6527544199998,1104.48784249
1,Deaths,59,Latvia,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,595.883347869,634.35748232,558.883742234
1,Deaths,44590,Four World Regions,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,898.662295908,923.365816272,875.890183716
1,Deaths,44590,Four World Regions,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1990,626.915548255,646.90864051,608.831566473
1,Deaths,244,South Asia - WB,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,623.346744514,667.5155868859999,557.5838819869999
1,Deaths,244,South Asia - WB,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,458.65734348499996,508.117567759,384.880204367
1,Deaths,213,Niger,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,351.29073203,421.97491091999996,291.40054383800003
1,Deaths,213,Niger,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,411.616287007,482.85679742700006,349.877719588
1,Deaths,87,Luxembourg,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,601.5107989969999,629.8954034789999,574.700783747
1,Deaths,87,Luxembourg,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,296.961618009,317.51315379799996,276.76241810299996
1,Deaths,83,Iceland,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,414.163616669,440.729192039,386.68841546600004
1,Deaths,83,Iceland,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,1995,276.854889197,299.72137855799997,257.322877601
1,Deaths,152,Saudi Arabia,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,547.788082003,585.914313115,512.525778067
1,Deaths,152,Saudi Arabia,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,652.6027576470001,700.807326814,605.390518196
1,Deaths,218,Togo,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,502.48605583,561.252968727,445.486119954
1,Deaths,218,Togo,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,453.77781239200004,539.94630317,352.625780616
1,Deaths,113,Guyana,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,1067.49038568,1139.87633695,997.057764154
1,Deaths,113,Guyana,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,759.1570485770001,808.213216311,717.1977849069999
1,Deaths,239,East Asia & Pacific - WB,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,765.9167664720001,797.543201942,735.474589474
1,Deaths,239,East Asia & Pacific - WB,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2000,504.84453423900004,525.951226975,482.38223216
1,Deaths,349,Greenland,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,1154.34413076,1267.24619155,1061.9311525199998
1,Deaths,349,Greenland,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,1048.45220924,1156.19892915,954.608156355
1,Deaths,114,Haiti,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,1132.60893017,1229.93276064,1030.59190558
1,Deaths,114,Haiti,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,1995,1304.0877504999999,1415.0813572700001,1188.76533841
1,Deaths,24,Marshall Islands,1,Male,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,1115.7231818199998,1217.43442481,1013.17275715
1,Deaths,24,Marshall Islands,2,Female,27,Age-standardized,409,Non-communicable diseases,169,All risk factors,3,Rate,2000,990.395655779,1098.4691515,894.9979465790001
